"State_name","Year","AC_no","Cand","Sex","Party","Votes","Age","Caste","Position"
"Goa_Daman_&_Diu",1972,1,"KOTAR BABLO PANDURANG","M","IND",74,NA,NA,6
"Goa_Daman_&_Diu",1972,1,"SHIVNATH BABURAO VALKE","M","BJS",47,NA,NA,7
"Goa_Daman_&_Diu",1972,2,"B. B. BALKRISHNA","M","MAG",8254,NA,NA,1
"Goa_Daman_&_Diu",1972,2,"KAMULKAR VIJAY MARUTI","M","INC",2006,NA,NA,2
"Goa_Daman_&_Diu",1972,2,"D. KUNHA S. KARIDADE","M","UGS",863,NA,NA,3
"Goa_Daman_&_Diu",1972,2,"WADOHI BABLO LAXMAN","M","NMG",195,NA,NA,4
"Goa_Daman_&_Diu",1972,3,"C. CHANDRAKANT UTTOM","M","MAG",5638,NA,NA,1
"Goa_Daman_&_Diu",1972,3,"S. SOUZAW A. TITO FERMINA","M","UGS",4789,NA,NA,2
"Goa_Daman_&_Diu",1972,3,"GAJANAND RAYU NAIK","M","IND",387,NA,NA,3
"Goa_Daman_&_Diu",1972,3,"ROCKY FRANCIS LEO DIAS","M","IND",117,NA,NA,4
"Goa_Daman_&_Diu",1972,3,"CHANDRAKANT N. PARULEKAR","M","NMG",44,NA,NA,5
"Goa_Daman_&_Diu",1972,4,"JAGDISH BHUJANG RAO","M","UGS",6032,NA,NA,1
"Goa_Daman_&_Diu",1972,4,"D. CRUZ ANTHONY MANUEL","M","MAG",5425,NA,NA,2
"Goa_Daman_&_Diu",1972,4,"FERNANDES S. LOIOLO","M","IND",366,NA,NA,3
"Goa_Daman_&_Diu",1972,5,"SOUSA SILVERIO JOSE","M","UGS",5733,NA,NA,1
"Goa_Daman_&_Diu",1972,5,"SILVER ANACLETO MARIAND","M","IND",1953,NA,NA,2
"Goa_Daman_&_Diu",1972,5,"MENDES ISIDORO JOSE","M","IND",1264,NA,NA,3
"Goa_Daman_&_Diu",1972,6,"PANKAR RAGHUVIR SHANU","M","MAG",5718,NA,NA,1
"Goa_Daman_&_Diu",1972,6,"N. S. PANDURANG","M","UGS",3532,NA,NA,2
"Goa_Daman_&_Diu",1972,6,"AMONKAR SURESH GUNDO","M","INC",1939,NA,NA,3
"Goa_Daman_&_Diu",1972,6,"R. D. MAYENKAR","M","NMG",424,NA,NA,4
"Goa_Daman_&_Diu",1972,6,"D. SOUZA J. B. C. MINGUEL","M","IND",63,NA,NA,5
"Goa_Daman_&_Diu",1972,7,"ACHREKAR PUNAJI PANDURANG","M","MAG",5390,NA,NA,1
"Goa_Daman_&_Diu",1972,7,"GOPAL GOVIND MAYEKAR","M","INC",2361,NA,NA,2
"Goa_Daman_&_Diu",1972,7,"PRABHU R. PURUSHOTTAM","M","UGS",1457,NA,NA,3
"Goa_Daman_&_Diu",1972,7,"GAD MADHUKAR SAKHARAM","M","BJS",142,NA,NA,4
"Goa_Daman_&_Diu",1972,8,"K. S. GURUDUTTA","M","MAG",6589,NA,NA,1
"Goa_Daman_&_Diu",1972,8,"S. RAMESH NARAYAN","M","INC",2393,NA,NA,2
"Goa_Daman_&_Diu",1972,8,"CHOPDEKAR DATTARAM KESHAV","M","NMG",678,NA,NA,3
"Goa_Daman_&_Diu",1972,8,"VAZ GEORGE","M","CPM",189,NA,NA,4
"Goa_Daman_&_Diu",1972,8,"SHIVAJIRAO G. DESAI","M","SOP",126,NA,NA,5
"Goa_Daman_&_Diu",1972,8,"DUBHASHI SHIVAJI RAVAJI","M","UGS",97,NA,NA,6
"Goa_Daman_&_Diu",1972,9,"S. U. A. KASHINATH","M","MAG",4885,NA,NA,1
"Goa_Daman_&_Diu",1972,9,"S. U. PRABHAKAR KRISHNA","M","INC",2706,NA,NA,2
"Goa_Daman_&_Diu",1972,9,"KRISHNANATH BABURAO NAIK","M","NMG",1441,NA,NA,3
"Goa_Daman_&_Diu",1972,9,"ALPHRISI ALPHRAID ANTON","M","SOP",511,NA,NA,4
"Goa_Daman_&_Diu",1972,10,"R. S. P. RAOJI","M","MAG",5005,NA,NA,1
"Goa_Daman_&_Diu",1972,10,"RANE JAISINGRAO VENKATRAO","M","SOP",2322,NA,NA,2
"Goa_Daman_&_Diu",1972,10,"KAMAT GOPAL APA","M","INC",1170,NA,NA,3
"Goa_Daman_&_Diu",1972,10,"S. D. RAMCHANDRA","M","UGS",661,NA,NA,4
"Goa_Daman_&_Diu",1972,10,"K. V. JANARDAN","M","NMG",245,NA,NA,5
"Goa_Daman_&_Diu",1972,10,"JOSHI LAXIMAN VISHNU","M","BJS",200,NA,NA,6
"Goa_Daman_&_Diu",1972,10,"JOSHI CHANDRAKANT GOVIND","M","IND",57,NA,NA,7
"Goa_Daman_&_Diu",1972,11,"NAIK BABANA","M","MAG",3983,NA,NA,1
"Goa_Daman_&_Diu",1972,11,"DESAI YESHWANT SITARAM","M","UGS",3758,NA,NA,2
"Goa_Daman_&_Diu",1972,11,"S. E. H. ALEIXO","M","INC",1580,NA,NA,3
"Goa_Daman_&_Diu",1972,12,"SEQUEIRA JACK DF ERASMO","M","UGS",6586,NA,NA,1
"Goa_Daman_&_Diu",1972,12,"FERNANDES M. F. DIOGO","M","IND",4483,NA,NA,2
"Goa_Daman_&_Diu",1972,12,"PALEKAR VINAYAK VITHAL","M","CPM",383,NA,NA,3
"Goa_Daman_&_Diu",1972,13,"P. T. FRANCISCO PAULO","M","UGS",5335,NA,NA,1
"Goa_Daman_&_Diu",1972,13,"MELO AGOSTTINHO SANTANA","M","MAG",3969,NA,NA,2
"Goa_Daman_&_Diu",1972,13,"LAWANDEE V. NARAYAN","M","INC",1205,NA,NA,3
